11419,318
11420,398
11421,323
11422,359
11423,273
11426,163
11427,272
11428,193
11434,635
11432,502
11433,262
11435,485
11436,160
11691,713
11692,182
11693,131
11694,226
11697,34
10001,170
10002,405
10003,230
10004,20
10005,32
10006,8
10007,30
10009,298
10010,133
10011,308
10012,86
10013,131
10014,186
10016,344
10017,74
10018,116
10019,264
10021,295
10022,174
10023,269
10024,307
10025,433
10026,220
10027,327
10028,257
10029,544
10030,186
10031,407
10032,508
10033,439
10034,212
10035,301
10036,189
10037,146
10038,114
10039,178
10040,329
10044,68
10065,182
10069,32
10075,226
10128,306
10280,23
10282,36
10301,324
10302,156
10303,229
10304,482
10305,369
10306,479
10307,133
10308,248
10309,298
10310,206
10312,558
10314,839
10451,476
10452,698
10453,734
10454,336
10455,326
10456,741
10457,644
10458,631
10459,440
10460,467
10461,653
10462,765
10463,486
10464,43
10465,552
10466,737
10467,1142
10468,765
10469,925
10470,156
10471,183
10472,582
10473,638
10474,97
10475,520
11429,381
11004,239
11101,258
11102,214
11103,190
11104,178
11105,186
11106,234
11109,29
11201,285
11203,642
11204,908
11205,317
11206,536
11207,658
11208,713
11209,419
11210,663
11211,948
11212,584
11213,615
11214,493
11215,265
11216,278
11217,228
11218,703
11219,1314
11220,556
11221,462
11222,177
11223,618
11224,296
11225,450
11226,639
11228,229
11229,565
11230,1054
11231,191
11232,193
11233,412
11234,759
11235,588
11236,871
11237,320
11238,339
11239,172
11357,323
11355,412
11354,297
11356,205
11358,205
11360,118
11361,178
11362,124
11363,52
11364,196
11365,313
11366,196
11367,485
11368,1659
11369,608
11370,633
11372,916
11373,1142
11374,523
11375,744
11377,736
11378,263
11379,317
11385,767
11411,309
11412,496
11413,528
11414,341
11415,231
11416,233
11417,315
11418,386
11419,386
11420,473
11421,397
11422,417
11423,336
11426,214
11427,323
11428,241
11434,752
11432,590
11433,308
11435,550
11436,186
11691,822
11692,214
11693,147
11694,267
11697,44
99999,0
10001,178
10002,421
10003,238
10004,20
10005,32
10006,8
10007,30
10009,308
10010,137
10011,316
10012,88
10013,135
10014,189
10016,354
10017,74
10018,120
10019,275
10021,298
10022,182
10023,275
10024,318
10025,466
10026,231
10027,346
10028,264
10029,576
10030,194
10031,433
10032,543
10033,474
10034,231
10035,321
10036,197
10037,157
10038,118
10039,187
10040,353
10044,71
10065,187
10069,32
10075,232
10128,317
10280,23
10282,36
10301,357
10302,169
10303,265
10304,515
10305,410
10306,513
10307,143
10308,270
10309,324
10310,217
10312,593
10314,902
10451,498
10452,735
10453,790
10454,355
10455,349
10456,802
10457,679
10458,676
10459,482
10460,500
10461,687
10462,807
10463,536
10464,46
10465,586
10466,792
10467,1209
10468,810
10469,988
10470,167
10471,201
10472,620
10473,693
10474,106
10475,561
11429,402
11004,250
11101,265
11102,235
11103,212
11104,186
11105,194
11106,248
11109,30
11201,293
11203,676
11204,930
11205,330
11206,556
11207,684
11208,753
11209,440
11210,699
11211,974
11212,613
11213,633
11214,523
11215,276
11216,285
11217,239
11218,774
11219,1417
11220,585
11221,477
11222,181
11223,651
11224,314
11225,469
11226,670
11228,250
11229,603
11230,1089
11231,197
11232,203
11233,428
11234,807
11235,630
11236,938
11237,334
11238,350
11239,179
11357,336
11355,426
11354,324
11356,209
11358,211
11360,123
11361,185
11362,127
11363,55
11364,200
11365,326
11366,199
11367,498
11368,1728
11369,632
11370,654
11372,957
11373,1190
11374,546
11375,777
11377,772
11378,274
11379,326
11385,804
11411,317
11412,512
11413,549
11414,354
11415,239
11416,238
11417,323
11418,405
11419,398
11420,506
11421,418
11422,432
11423,356
11426,225
11427,334
11428,252
11434,785
11432,601
11433,323
11435,567
11436,194
11691,861
11692,226
11693,154
11694,277
11697,44
99999,2
10001,191
10002,456
10003,253
10004,21
10005,36
10006,8
10007,31
10009,333
10010,150
10011,329
10012,91
10013,140
10014,198
10016,389
10017,80
10018,126
10019,298
10021,325
10022,187
10023,289
10024,339
10025,513
10026,255
10027,389
10028,284
10029,680
10030,232
10031,483
10032,586
10033,521
10034,273
10035,358
10036,207
10037,194
10038,126
10039,214
10040,399
10044,81
10065,197
10069,33
10075,241
10128,352
10280,25
10282,37
10301,457
10302,236
10303,363
10304,634
10305,540
10306,705
10307,186
10308,344
10309,416
10310,294
10312,794
10314,1173
10451,646
10452,869
10453,941
10454,455
10455,457
10456,948
10457,820
10458,807
10459,604
10460,649
10461,837
10462,987
10463,681
10464,63
10465,703
10466,970
10467,1442
10468,995
10469,1208
10470,205
10471,245
10472,760
10473,858
10474,138
10475,707
11429,432
11004,278
11101,298
11102,256
11103,243
11104,219
11105,226
11106,293
11109,30
11201,321
11203,792
11204,994
11205,347
11206,648
11207,763
11208,841
11209,497
11210,776
11211,1066
11212,698
11213,682
11214,616
11215,307
11216,318
11217,258
11218,856
11219,1513
11220,656
11221,538
11222,205
11223,752
11224,387
11225,541
11226,784
11228,294
11229,674
11230,1167
11231,217
11232,222
11233,481
11234,944
11235,757
11236,1069
11237,375
11238,381
11239,199
11357,373
11355,475
11354,366
11356,231
11358,246
11360,138
11361,207
11362,141
11363,63
11364,220
11365,358
11366,216
11367,541
11368,2132
11369,746
11370,731
11372,1232
11373,1602
11374,581
11375,825
11377,962
11378,318
11379,366
11385,885
11411,341
11412,577
11413,622
11414,392
11415,251
11416,267
11417,370
11418,443
11419,443
11420,555
11421,481
11422,467
11423,412
11426,243
11427,367
11428,280
11434,895
11432,710
11433,394
11435,649
11436,217
11691,941
11692,246
11693,167
11694,302
11697,52
10001,197
10002,492
10003,264
10004,22
10005,36
10006,8
10007,32
10009,348
10010,158
10011,341
10012,96
10013,149
10014,205
10016,412
10017,83
10018,140
10019,310
10021,350
10022,202
10023,312
10024,358
10025,567
10026,274
10027,419
10028,297
10029,749
10030,254
10031,536
10032,629
10033,558
10034,297
10035,393
10036,212
10037,216
10038,135
10039,233
10040,434
10044,82
10065,207
10069,34
10075,252
10128,374
10280,27
10282,41
10301,524
10302,268
10303,412
10304,702
10305,616
10306,788
10307,220
10308,380
10309,500
10310,341
10312,918
10314,1356
10451,709
10452,973
10453,1042
10454,510
10455,511
10456,1038
10457,890
10458,888
10459,677
10460,711
10461,951
10462,1114
10463,769
10464,71
10465,804
10466,1115
10467,1626
10468,1096
10469,1381
10470,233
10471,278
10472,836
10473,963
10474,158
10475,813
11004,300
11101,315
11102,272
11103,264
11104,243
11105,248
11106,312
11109,35
11201,344
11203,881
11204,1034
11205,360
11206,703
11207,836
11208,932
11209,530
11210,821
11211,1128
11212,764
11213,726
11214,678
11215,319
11216,341
11217,279
11218,893
11219,1562
11220,695
11221,586
11222,220
11223,809
11224,434
11225,573
11226,859
11228,316
11229,714
11230,1221
11231,223
11232,243
11233,534
11234,1029
11235,824
11236,1157
11237,411
11238,407
11239,221
11354,412
11355,527
11356,255
11357,400
11358,259
11360,147
11361,224
11362,148
11363,65
11364,237
11365,401
11366,233
11367,566
11368,2248
11369,813
11370,797
11372,1322
11373,1737
11374,625
11375,859
11377,1052
11378,347
11379,394
11385,963
11411,371
11412,631
11413,674
11414,421
11415,276
11416,286
11417,383
11418,482
11419,483
11420,603
11421,537
11422,506
11423,442
11426,263
11427,395
11428,310
11429,482
11432,773
11433,423
11434,968
11435,707
11436,240
11691,993
11692,267
11693,184
11694,330
11697,61
11697,52
10001,201
10002,500
10003,267
10004,22
10005,37
10006,8
10007,32
10009,349
10010,160
10011,342
10012,96
10013,151
10014,207
10016,417
10017,83
10018,148
10019,314
10021,360
10022,206
10023,315
10024,359
10025,582
10026,279
10027,427
10028,302
10029,769
10030,257
10031,542
10032,636
10033,560
10034,300
10035,403
10036,214
10037,223
10038,137
10039,243
10040,437
10044,84
10065,207
10069,34
10075,257
10128,384
10280,27
10282,41
10301,538
10302,275
10303,419
10304,718
10305,636
10306,809
10307,225
10308,390
10309,508
10310,355
10312,934
10314,1402
10451,730
10452,986
10453,1064
10454,517
10455,523
10456,1057
10457,907
10458,902
10459,693
10460,725
10461,965
10462,1133
10463,815
10464,71
10465,816
10466,1147
10467,1653
10468,1126
10469,1417
10470,238
10471,283
10472,854
10473,986
10474,159
10475,838
11004,310
11101,322
11102,279
11103,273
11104,252
11105,254
11106,319
11109,35
11201,353
11203,910
11204,1043
11205,363
11206,718
11207,856
11208,953
11209,538
11210,838
11211,1138
11212,780
11213,737
11214,693
11215,321
11216,347
11217,281
11218,904
11219,1564
11220,718
11221,593
11222,225
11223,827
11224,443
11225,588
11226,898
11228,322
11229,721
11230,1233
11231,227
11232,248
11233,539
11234,1044
11235,843
11236,1184
11237,421
11238,412
11239,230
11354,422
11355,538
11356,257
11357,408
11358,265
11360,153
11361,229
11362,158
11363,65
11364,242
11365,411
11366,236
11367,574
11368,2287
11369,839
11370,811
11372,1355
11373,1779
11374,636
11375,872
11377,1072
11378,358
11379,403
11385,977
11411,387
11412,645
11413,691
11414,434
11415,284
11416,302
11417,393
11418,493
11419,495
11420,623
11421,555
11422,517
11423,453
11426,270
11427,407
11428,320
11429,496
11432,787
11433,432
11434,997
11435,726
11436,245
11691,1019
11692,277
11693,185
11694,342
11697,63
10001,211
10002,539
10003,279
10004,23
10005,38
10006,10
10007,34
10009,381
10010,166
10011,355
10012,98
10013,161
10014,212
10016,435
10017,90
10018,156
10019,334
10021,386
10022,219
10023,341
10024,380
10025,626
10026,308
10027,476
10028,317
10029,824
10030,277
10031,611
10032,728
10033,626
10034,345
10035,440
10036,232
10037,232
10038,151
10039,266
10040,498
10044,90
10065,216
10069,35
10075,262
10128,396
10280,27
10282,44
10301,593
10302,318
10303,486
10304,788
10305,700
10306,886
10307,246
10308,430
10309,561
10310,383
10312,1008
10314,1569
10451,788
10452,1068
10453,1146
10454,550
10455,562
10456,1130
10457,969
10458,968
10459,746
10460,771
10461,1018
10462,1201
10463,885
10464,75
10465,865
10466,1259
10467,1769
10468,1224
10469,1514
10470,258
10471,302
10472,918
10473,1053
10474,170
10475,912
11004,324
11101,344
11102,306
11103,296
11104,264
11105,279
11106,342
11109,37
11201,373
11203,1001
11204,1110
11205,392
11206,757
11207,928
11208,1029
11209,587
11210,898
11211,1202
11212,842
11213,793
11214,760
11215,350
11216,376
11217,316
11218,976
11219,1679
11220,784
11221,641
11222,255
11223,885
11224,485
11225,632
11226,995
11228,356
11229,791
11230,1301
11231,241
11232,267
11233,591
11234,1149
11235,911
11236,1313
11237,451
11238,448
11239,250
11354,461
11355,587
11356,285
11357,441
11358,289
11360,173
11361,253
11362,167
11363,68
11364,259
11365,440
11366,244
11367,591
11368,2398
11369,883
11370,833
11372,1428
11373,1859
11374,673
11375,937
11377,1152
11378,397
11379,434
11385,1066
11411,408
11412,693
11413,752
11414,453
11415,306
11416,317
11417,421
11418,532
11419,542
11420,675
11421,602
11422,552
11423,486
11426,292
11427,440
11428,349
11429,536
11432,843
11433,477
11434,1060
11435,796
11436,269
11691,1111
11692,297
11693,197
11694,360
11697,63
10001,221
10002,554
10003,285
10004,23
10005,39
10006,11
10007,34
10009,389
10010,169
10011,359
10012,99
10013,162
10014,213
10016,442
10017,92
10018,157
10019,339
10021,389
10022,222
10023,350
10024,386
10025,652
10026,314
10027,487
10028,326
10029,853
10030,280
10031,635
10032,751
10033,643
10034,353
10035,459
10036,235
10037,235
10038,155
10039,268
10040,512
10044,92
10065,218
10069,35
10075,265
10128,403
10280,28
10282,48
10301,627
10302,327
10303,506
10304,805
10305,724
10306,917
10307,253
10308,441
10309,575
10310,397
10312,1032
10314,1608
10451,822
10452,1106
10453,1188
10454,566
10455,584
10456,1175
10457,1004
10458,1014
10459,762
10460,801
10461,1037
10462,1223
10463,926
10464,76
10465,882
10466,1287
10467,1818
10468,1280
10469,1577
10470,266
10471,310
10472,950
10473,1085
10474,175
10475,947
11004,330
11101,351
11102,313
11103,305
11104,271
11105,287
11106,350
11109,37
11201,380
11203,1034
11204,1134
11205,396
11206,777
11207,956
11208,1058
11209,611
11210,919
11211,1216
11212,863
11213,811
11214,788
11215,359
11216,384
11217,331
11218,988
11219,1698
11220,808
11221,652
11222,262
11223,920
11224,498
11225,654
11226,1021
11228,365
11229,821
11230,1329
11231,247
11232,287
11233,616
11234,1189
11235,954
11236,1352
11237,460
11238,454
11239,261
11354,483
11355,611
11356,296
11357,452
11358,301
11360,177
11361,258
11362,173
11363,69
11364,265
11365,457
11366,249
11367,604
11368,2446
11369,903
11370,847
11372,1476
11373,1893
11374,686
11375,970
11377,1173
11378,402
11379,438
11385,1091
11411,419
11412,706
11413,773
11414,473
11415,312
11416,331
11417,439
11418,547
11419,565
11420,700
11421,619
11422,567
11423,512
11426,301
11427,456
11428,364
11429,548
11432,872
11433,493
11434,1099
11435,825
11436,280
11691,1155
11692,310
11693,205
11694,371
11697,63
10001,231
10002,578
10003,290
10004,23
10005,40
10006,11
10007,35
10009,407
10010,175
10011,365
10012,101
10013,166
10014,216
10016,454
10017,95
10018,159
10019,350
10021,400
10022,231
10023,368
10024,400
10025,685
10026,334
10027,496
10028,330
10029,889
10030,289
10031,660
10032,775
10033,671
10034,367
10035,475
10036,241
10037,246
10038,159
10039,277
10040,532
10044,95
10065,224
10069,37
10075,274
10128,424
10280,30
10282,50
10301,660
10302,353
10303,527
10304,834
10305,746
10306,941
10307,255
10308,450
10309,594
10310,413
10312,1065
10314,1679
10451,855
10452,1156
10453,1234
10454,583
10455,626
10456,1250
10457,1069
10458,1060
10459,808
10460,847
10461,1083
10462,1284
10463,964
10464,79
10465,927
10466,1361
10467,1918
10468,1343
10469,1670
10470,279
10471,319
10472,1014
10473,1143
10474,182
10475,1021
11004,348
11101,364
11102,326
11103,313
11104,279
11105,300
11106,360
11109,38
11201,387
11203,1085
11204,1163
11205,416
11206,808
11207,1004
11208,1129
11209,648
11210,960
11211,1248
11212,915
11213,840
11214,829
11215,373
11216,408
11217,344
11218,1015
11219,1725
11220,844
11221,683
11222,271
11223,960
11224,528
11225,686
11226,1089
11228,378
11229,860
11230,1367
11231,254
11232,299
11233,648
11234,1260
11235,992
11236,1439
11237,481
11238,466
11239,275
11354,503
11355,639
11356,313
11357,477
11358,319
11360,184
11361,265
11362,183
11363,69
11364,282
11365,475
11366,259
11367,619
11368,2510
11369,929
11370,883
11372,1511
11373,1939
11374,710
11375,1003
11377,1214
11378,419
11379,459
11385,1139
11411,433
11412,738
11413,800
11414,515
11415,320
11416,347
11417,462
11418,565
11419,600
11420,745
11421,655
11422,583
11423,536
11426,316
11427,475
11428,382
11429,575
11432,909
11433,515
11434,1154
11435,861
11436,292
11691,1215
11692,332
11693,220
11694,384
11697,65
10001,238
10002,645
10003,323
10004,23
10005,41
10006,12
10007,35
10009,470
10010,188
10011,375
10012,109
10013,167
10014,223
10016,470
10017,98
10018,159
10019,411
10021,405
10022,236
10023,406
10024,436
10025,790
10026,391
10027,599
10028,343
10029,1037
10030,313
10031,726
10032,820
10033,700
10034,383
10035,555
10036,270
10037,267
10038,160
10039,298
10040,555
10044,100
10065,230
10069,38
10075,287
10128,453
10280,31
10282,51
10301,678
10302,360
10303,533
10304,851
10305,753
10306,954
10307,257
10308,459
10309,617
10310,425
10312,1082
10314,1717
10451,887
10452,1195
10453,1261
10454,616
10455,652
10456,1295
10457,1092
10458,1083
10459,824
10460,875
10461,1107
10462,1308
10463,1021
10464,80
10465,941
10466,1393
10467,1972
10468,1381
10469,1724
10470,284
10471,326
10472,1035
10473,1170
10474,187
10475,1042
11004,353
11101,374
11102,336
11103,321
11104,285
11105,309
11106,366
11109,40
11201,402
11203,1148
11204,1185
11205,423
11206,837
11207,1056
11208,1173
11209,667
11210,1042
11211,1293
11212,948
11213,873
11214,859
11215,383
11216,419
11217,357
11218,1043
11219,1833
11220,870
11221,698
11222,277
11223,999
11224,551
11225,711
11226,1148
11228,388
11229,925
11230,1414
11231,258
11232,303
11233,666
11234,1417
11235,1056
11236,1558
11237,489
11238,476
11239,293
11354,517
11355,657
11356,323
11357,484
11358,324
11360,190
11361,271
11362,186
11363,72
11364,288
11365,492
11366,266
11367,636
11368,2563
11369,953
11370,896
11372,1545
11373,1978
11374,727
11375,1026
11377,1253
11378,426
11379,476
11385,1167
11411,443
11412,759
11413,820
11414,537
11415,322
11416,359
11417,469
11418,578
11419,611
11420,759
11421,677
11422,606
11423,556
11426,319
11427,483
11428,396
11429,595
11432,937
11433,529
11434,1190
11435,884
11436,303
11691,1302
11692,343
11693,228
11694,405
11697,69
10001,242
10002,666
10003,329
10004,24
10005,42
10006,13
10007,36
10009,480
10010,190
10011,380
10012,113
10013,170
10014,229
10016,480
10017,100
10018,159
10019,424
10021,412
10022,238
10023,416
10024,447
10025,810
10026,400
10027,612
10028,351
10029,1076
10030,323
10031,755
10032,857
10033,735
10034,399
10035,583
10036,277
10037,281
10038,160
10039,310
10040,576
10044,103
10065,233
10069,40
10075,294
10128,460
10280,32
10282,52
10301,716
10302,380
10303,555
10304,911
10305,801
10306,1001
10307,274
10308,478
10309,639
10310,452
10312,1118
10314,1783
10451,932
10452,1268
10453,1341
10454,648
10455,686
10456,1376
10457,1173
10458,1169
10459,869
10460,950
10461,1173
10462,1397
10463,1063
10464,93
10465,1002
10466,1482
10467,2087
10468,1442
10469,1837
10470,299
10471,351
10472,1110
10473,1235
10474,198
10475,1132
11004,364
11101,388
11102,345
11103,333
11104,294
11105,320
11106,381
11109,40
11201,418
11203,1195
11204,1240
11205,437
11206,885
11207,1114
11208,1263
11209,715
11210,1081
11211,1342
11212,990
11213,906
11214,907
11215,399
11216,439
11217,367
11218,1087
11219,1868
11220,905
11221,740
11222,289
11223,1049
11224,588
11225,737
11226,1219
11228,413
11229,971
11230,1463
11231,265
11232,316
11233,717
11234,1483
11235,1138
11236,1637
11237,523
11238,491
11239,309
11354,556
11355,683
11356,338
11357,510
11358,343
11360,198
11361,284
11362,190
11363,73
11364,303
11365,508
11366,278
11367,653
11368,2631
11369,977
11370,927
11372,1577
11373,2031
11374,741
11375,1060
11377,1295
11378,439
11379,491
11385,1219
11411,454
11412,789
11413,845
11414,552
11415,339
11416,375
11417,490
11418,610
11419,629
11420,789
11421,705
11422,625
11423,583
11426,328
11427,502
11428,417
11429,610
11432,974
11433,550
11434,1235
11435,918
11436,311
11691,1352
11692,352
11693,235
11694,419
11697,71
10001,251
10002,685
10003,337
10004,24
10005,44
10006,14
10007,37
10009,494
10010,195
10011,384
10012,113
10013,173
10014,230
10016,488
10017,105
10018,163
10019,434
10021,419
10022,243
10023,421
10024,454
10025,836
10026,411
10027,633
10028,359
10029,1110
10030,331
10031,779
10032,898
10033,766
10034,420
10035,607
10036,286
10037,289
10038,163
10039,319
10040,593
10044,104
10065,238
10069,42
10075,299
10128,469
10280,32
10282,53
10301,739
10302,396
10303,573
10304,943
10305,829
10306,1022
10307,282
10308,486
10309,646
10310,464
10312,1142
10314,1832
10451,981
10452,1331
10453,1381
10454,674
10455,727
10456,1436
10457,1209
10458,1204
10459,906
10460,989
10461,1209
10462,1450
10463,1102
10464,94
10465,1027
10466,1550
10467,2154
10468,1501
10469,1911
10470,305
10471,364
10472,1153
10473,1264
10474,210
10475,1169
11004,377
11101,398
11102,352
11103,343
11104,307
11105,323
11106,393
11109,41
11201,422
11203,1256
11204,1277
11205,462
11206,923
11207,1170
11208,1304
11209,737
11210,1122
11211,1363
11212,1034
11213,931
11214,955
11215,413
11216,461
11217,381
11218,1126
11219,1914
11220,936
11221,773
11222,294
11223,1089
11224,622
11225,763
11226,1273
11228,429
11229,1025
11230,1510
11231,274
11232,322
11233,754
11234,1533
11235,1206
11236,1707
11237,547
11238,509
11239,324
11354,599
11355,717
11356,344
11357,524
11358,361
11360,200
11361,298
11362,197
11363,73
11364,314
11365,526
11366,286
11367,667
11368,2701
11369,1007
11370,962
11372,1629
11373,2104
11374,763
11375,1095
11377,1333
11378,456
11379,509
11385,1252
11411,468
11412,814
11413,873
11414,569
11415,347
11416,387
11417,508
11418,632
11419,658
11420,811
11421,718
11422,645
11423,606
11426,334
11427,514
11428,428
11429,626
11432,1019
11433,577
11434,1284
11435,950
11436,320
11691,1417
11692,368
11693,239
11694,430
11697,72
10001,254
10002,695
10003,342
10004,24
10005,44
10006,14
10007,39
10009,501
10010,200
10011,390
10012,114
10013,177
10014,233
10016,496
10017,105
10018,166
10019,435
10021,428
10022,247
10023,427
10024,466
10025,847
10026,421
10027,640
10028,365
10029,1142
10030,336
10031,794
10032,919
10033,785
10034,433
10035,622
10036,291
10037,296
10038,165
10039,323
10040,601
10044,110
10065,243
10069,43
10075,300
10128,476
10280,32
10282,56
10301,761
10302,415
10303,586
10304,973
10305,856
10306,1053
10307,287
10308,494
10309,658
10310,478
10312,1165
10314,1880
10451,1017
10452,1378
10453,1432
10454,705
10455,759
10456,1466
10457,1250
10458,1232
10459,934
10460,1018
10461,1238
10462,1496
10463,1135
10464,94
10465,1047
10466,1606
10467,2204
10468,1551
10469,1980
10470,317
10471,382
10472,1190
10473,1314
10474,216
10475,1195
